Path:::Gerardo Charpentier:66BA89:Male:43:6:2:Responder (heart):Steward-1,Trade(any)-1,Science(any)-1,Computer-3,Liason-1,Vehicle-1
Path:::Anette Lewis:5998B5:Female:23:1:6:Responder (heart):Persuade-1,Leader-1,Steward-1
Path:::Brendon Evrard:9A79A9:Male:26:2:1:Mover (action):Survival-1,Leader-1,Steward-1,Computer-1
Path:::Richard Reynolds:386446:Male:27:2:3:Responder (heart):JoT-2,Steward-1,Vehicle-1
Path:::Lewis Monroe:C4664A:Male:24:1:1:Doer (action):Survival-1,Leader-1,Steward-1
Path:::Dusty Henderson:624885:Male:43:6:5:Doer (action):Leader-1,Steward-1,GunCbt-1,Computer-2,Recon-2
Path:::Colin Bonner:43657A:Male:27:2:4:Shaper (head):JoT-1,Persuade-1,Steward-1
Path:::Arron Bergman:68B6B7:Male:22:1:2:Responder (heart):Hunting-1,Steward-1
Path:::Refugio Deville:9A8785:Male:32:3:2:Doer (action):Survival-1,Leader-1,Steward-1
Path:::Lowell Adams:87778A:Male:34:4:4:Responder (heart):Leader-3,Hunting-1,Steward-1,Vehicle-1
Path:::Rafael Alonso:A6A687:Male:35:4:1:Responder (heart):Persuade-1,Survival-1,Hunting-1,Steward-1,Recon-1
Path:::Jenni Phelps:885586:Female:42:6:5:Doer (action):Advocate-1,Persuade-1,Leader-1,Steward-1,Trade(any)-1,Science(any)-2,GunCbt-1
Path:::Deja Lelong:5858A8:Female:36:4:3:Doer (action):Art(any)-1,Survival-1,Leader-1,Steward-1,Streetwise-1,Liason-1
Path:::Winston Dyer:6BC476:Male:32:3:5:Doer (action):Hunting-1,Steward-1,Recon-3
Path::Knight:Ethan Clements:27AB3B:Male:40:5:5:Shaper (head):Leader-1,Steward-1,Vehicle-1
Path:::Kisha Pires:68BCBA:Female:24:1:3:Responder (heart):Steward-1,Computer-1
Path::Dame:Karen Barbe:83A49B:Female:38:5:4:Contemplator (head):JoT-1,Art(any)-1,Leader-1,Steward-1,Science(any)-1
Path::Dame:Catrice Hajdu:B64D4B:Female:40:5:3:Responder (heart):Art(any)-1,Leader-1,Hunting-2,Steward-1,Recon-1
Path:::Gerard Delcroix:85794A:Male:27:2:5:Shaper (head):JoT-1,Steward-1
Path:::Donita Fremont:564264:Female:35:4:6:Responder (heart):JoT-1,Steward-1,GunCbt-1,Computer-1,Recon-1
Path:::Denny Wouters:96B746:Male:40:5:1:Responder (heart):JoT-1,Survival-1,Hunting-1,Steward-1,Computer-1
Path:::Natasha Portal:9AA899:Female:30:3:3:Mover (action):Steward-1,Streetwise-1,GunCbt-2,Recon-1
Path:::Alan Menard:7385D9:Male:28:2:5:Responder (heart):Steward-1,Trade(any)-1
Path:::Troy Hood:C73C99:Male:30:3:5:Doer (action):Steward-1,Trade(any)-1,Computer-2
Path:::Bertram MacDonald:755469:Male:30:3:2:Responder (heart):Persuade-1,Survival-1,Steward-1,Trade(any)-1,Computer-1
Path:::Tran Cotton:2B8C46:Female:32:3:1:Responder (heart):Hunting-2,Steward-1,Computer-1
Path:::Tyrell Szalai:678767:Male:22:1:3:Producer (head):Survival-1,Steward-1
Path:::Clyde Marks:872566:Male:32:3:6:Doer (action):JoT-1,Persuade-1,Steward-1,Trade(any)-1,Vehicle-1
Path:::Cedrick Mitchell:88B267:Male:24:1:4:Contemplator (head):Survival-1,Steward-1,Recon-1
Path:::Boyce Tanguy:755AB6:Male:35:4:6:Contemplator (head):Leader-1,Steward-1,Streetwise-1
Path:::Markus Lara:C9C357:Male:27:2:6:Responder (heart):JoT-1,Steward-1,GunCbt-1
Path:::Marilou McKnight:863875:Female:43:6:5:Responder (heart):JoT-1,Art(any)-1,Survival-1,Steward-1,Trade(any)-1,GunCbt-1,Vehicle-1,Recon-1
Path:::Andres Cottin:7B9B9A:Male:30:3:5:Shaper (head):Advocate-1,Hunting-1,Steward-1,GunCbt-1,Computer-1
Path:::Barbar Morice:58A886:Female:39:5:5:Influencer (heart):Persuade-1,Steward-1,Vehicle-2
Path::Dame:Collene Lester:BCAAAB:Female:27:2:5:Responder (heart):Art(any)-1,Steward-1,Science(any)-1,Vehicle-1
Path:::Demetrius Harris:59C4A7:Female:27:2:2:Responder (heart):Steward-1,Streetwise-1
Path:::Rocky Freeman:87A974:Male:22:1:4:Influencer (heart):Leader-1,Steward-1
Path:::Alfonso Forsberg:A265C2:Male:38:5:2:Influencer (heart):JoT-1,Leader-1,Steward-1,Liason-1,Vehicle-1,Recon-1
Path::Knight:Walter Duret:8B548B:Male:35:4:6:Responder (heart):Advocate-1,Survival-1,Steward-1,Vehicle-1,Recon-1
Path:::Renaldo Antal:5796DA:Male:22:1:5:Responder (heart):Art(any)-1,Steward-1
Path:::Ellamae Yates:776577:Female:22:1:4:Doer (action):JoT-1,Steward-1
Path:::Maryellen Löfgren:6489A9:Female:44:6:4:Mover (action):Survival-1,Hunting-1,Steward-1,Streetwise-2,GunCbt-1,Computer-1
Citizen:::Sandy Vallee:7A4767:Male:28:2:1:Influencer (heart):Advocate-1,Gambler-1,Carouse-1
Citizen:::Prince Moulin:87A692:Male:23:1:6:Contemplator (head):Advocate-1
Citizen:::Valerie Rogers:78983A:Female:27:2:4:Shaper (head):Engineering-1,Broker-1
Citizen:::Leland Britt:887896:Male:39:5:4:Contemplator (head):Advocate-1,Comms-1,Athletics-1,Carouse-1,Trade(any)-1,Streetwise-1
Citizen:::Matilda Ek:676557:Female:32:3:4:Responder (heart):Engineering-1,Trade(any)-1,Streetwise-2
Citizen:::Eddie McNeil:A7A865:Female:28:2:6:Influencer (heart):Survival-1,Comms-1,Athletics-1
Citizen:::Marcus Boulet:3B9868:Male:23:1:2:Responder (heart):Advocate-1,Computer-1
Citizen::Dame:Rosalee Capelle:78668B:Female:22:1:5:Responder (heart):Admin-1,Streetwise-1
Citizen:::Lawana Franklin:785A39:Female:28:2:4:Responder (heart):JoT-1,Gambler-1
Citizen:::Gerry Szőke:777224:Male:32:3:4:Doer (action):JoT-1,Flyer(any)-1,Survival-1,Comms-1
Citizen:::Tania Montagne:55A599:Female:35:4:3:Shaper (head):Engineering-1,Drive(any)-1,Admin-1,Athletics-1
Citizen:::Rhett Zimmermann:897693:Male:26:2:1:Responder (heart):Drive(any)-1,Medic-1
Citizen::Knight:Harry Wauters:68B48B:Male:43:6:5:Producer (head):JoT-1,Flyer(any)-1,Drive(any)-1,Admin-2,Comms-1
Citizen:::Evan Beaumont:9A7757:Male:40:5:1:Influencer (heart):Gambler-1,Streetwise-2,Broker-1,Computer-1
Citizen::Dame:Dannielle Baudouin:B48ACB:Female:38:5:1:Doer (action):Drive(any)-1,Athletics-2,Computer-1,Medic-2
Citizen:::Kacie Germain:AB7578:Female:38:5:3:Responder (heart):Advocate-1,Engineering-1,Gambler-1,Admin-1,Carouse-1
Citizen:::Reggie Beauvais:975336:Male:44:6:1:Doer (action):Advocate-1,Flyer(any)-1,Survival-1,Comms-2,Trade(any)-1,Streetwise-1
Citizen:::Elvis Pieters:A46964:Male:38:5:5:Doer (action):Advocate-2,Flyer(any)-1,Gambler-1,Trade(any)-1,Streetwise-1
Citizen:::Gregory Moens:5658AA:Male:39:5:2:Responder (heart):Engineering-1,Flyer(any)-2,Computer-2
Citizen:::Buena Morin:774477:Female:24:1:5:Doer (action):Streetwise-1,Computer-1
Citizen:::Gertrude Berard:3AC948:Female:27:2:6:Responder (heart):Trade(any)-1,Computer-1
Citizen:::Antwan Wall:678589:Male:39:5:3:Mover (action):JoT-1,Drive(any)-1,Science(any)-2,Streetwise-2
Citizen:::Toney Murray:99437A:Male:39:5:3:Contemplator (head):JoT-1,Advocate-1,Flyer(any)-1,Gambler-1,Athletics-1,Streetwise-1
Citizen:::Dalton Christensen:A77783:Male:27:2:1:Influencer (heart):Advocate-1,Broker-1
Citizen:::Sandy Pope:633567:Male:38:5:6:Responder (heart):Advocate-1,Survival-2,Comms-1,Trade(any)-1
Citizen:::Delaine Szalai:7555A8:Female:23:1:6:Influencer (heart):Drive(any)-1,Comms-1
Citizen:::Carey Valette:6693A5:Female:23:1:6:Responder (heart):JoT-1,Comms-1
Citizen:::Foster Monteil:8A56CA:Male:28:2:4:Doer (action):Advocate-2
Citizen:::Gordon Monroe:484978:Male:22:1:2:Doer (action):Advocate-1,Flyer(any)-1
Citizen:::Sherika Everett:946767:Female:40:5:6:Responder (heart):Engineering-2,Gambler-1,Carouse-1
Citizen::Baron:Vicente Blake:95A56C:Male:40:5:4:Influencer (heart):Flyer(any)-1,Steward-1,Admin-1,Athletics-1,Trade(any)-1,Streetwise-1
Citizen:::Cristal Lambrechts:58776A:Female:34:4:4:Responder (heart):Gambler-2,Athletics-1,Trade(any)-1,Streetwise-1
Citizen:::Shauna Andrews:486745:Female:28:2:6:Doer (action):JoT-1,Comms-1,Computer-1
Citizen:::Jamika Curtis:8A3B58:Female:32:3:5:Shaper (head):Flyer(any)-1,Gambler-1,Admin-1
Citizen:::Elfriede Villarreal:487446:Female:28:2:3:Shaper (head):Gambler-1,Carouse-1,Streetwise-1
Citizen:::Joslyn Deville:577CCA:Female:44:6:4:Mover (action):JoT-1,Engineering-1,Gambler-2,Language-1,Drive(any)-1,Diplomat-1
Citizen:::Chandra Capelle:78BC33:Female:34:4:5:Doer (action):Engineering-2,Survival-1,Streetwise-1
Citizen:::Mauro Caillaud:B29729:Male:26:2:6:Doer (action):Engineering-1,Survival-1,Computer-1
Citizen:::Elisha Jakab:26A964:Male:43:6:2:Doer (action):Drive(any)-1,Steward-2,Athletics-1,Trade(any)-1,Carouse-1,Broker-1
Citizen:::Ila Morales:B996A8:Female:36:4:1:Doer (action):Advocate-2,Survival-1,Admin-1,Streetwise-1
Citizen:::Alba Francis:578995:Female:22:1:2:Mover (action):JoT-2
Citizen:::Ines Wilkerson:58A56A:Female:42:6:2:Responder (heart):JoT-1,Steward-1,Admin-1,Comms-1,Athletics-1,Broker-1
Citizen:::Andrew Boudet:C67685:Male:32:3:5:Responder (heart):Language-1,Drive(any)-1,Admin-1,Science(any)-1
Citizen:::Leopoldo Moe:453588:Male:36:4:5:Responder (heart):Advocate-1,Gambler-1,Survival-1,Admin-1
Citizen:::Cleo Poirier:26A365:Female:22:1:6:Responder (heart):Flyer(any)-1,Computer-1
Citizen:::Morris Prieur:264526:Male:27:2:2:Doer (action):Engineering-1,Gambler-1,Carouse-1
Citizen:::Wan Abrahamsson:A77877:Female:39:5:3:Doer (action):Survival-1,Drive(any)-1,Comms-1,Trade(any)-1,Streetwise-2
Citizen:::Willia Engström:7AA594:Female:44:6:1:Doer (action):Advocate-1,Steward-1,Admin-1,Broker-1,Medic-3
Citizen:::Maynard Ferguson:6B4569:Male:30:3:1:Doer (action):Comms-1,Carouse-1,Streetwise-1,Broker-1
Citizen:::Joya Jarry:585C96:Female:28:2:1:Responder (heart):Advocate-1,Streetwise-1
Citizen:::Akiko Cariou:787877:Female:36:4:3:Responder (heart):Flyer(any)-1,Survival-1,Comms-1,Broker-1
Citizen:::Damian Bataille:C478A9:Male:44:6:2:Shaper (head):Flyer(any)-1,Science(any)-2,Streetwise-3,Computer-1
Citizen:::Migdalia Conley:8AC767:Female:26:2:1:Doer (action):Drive(any)-1,Streetwise-1
Citizen:::Emelia Lind:968B47:Female:26:2:5:Responder (heart):Admin-1,Computer-1
Citizen:::Lizzie Ware:68BB67:Female:27:2:6:Doer (action):Flyer(any)-1,Drive(any)-1,Athletics-1
Citizen:::Dorotha Barry:698598:Female:28:2:5:Contemplator (head):Engineering-1,Streetwise-2
Citizen:::Dannielle Pelletier:9AA4B7:Female:30:3:5:Influencer (heart):Gambler-1,Streetwise-1,Broker-1,Computer-1
Citizen:::Alphonse Costa:936A28:Male:27:2:4:Shaper (head):Survival-1,Drive(any)-1,Broker-1
Citizen:::Jessie Duhamel:A43588:Male:22:1:6:Doer (action):Trade(any)-1,Computer-1
Citizen:::Lonnie Everett:9A7789:Male:43:6:6:Shaper (head):Advocate-1,Science(any)-1,Broker-1,Computer-3,Diplomat-1
Citizen:::Logan Boisseau:957B76:Male:34:4:6:Responder (heart):Engineering-1,Comms-1,Carouse-2,Trade(any)-1
Citizen:::Florinda Lecomte:867742:Female:22:1:5:Influencer (heart):Streetwise-1,Computer-1
Citizen:::Dorsey Hartman:888448:Male:44:6:4:Responder (heart):Drive(any)-1,Steward-1,Carouse-1,Broker-1,Computer-2
Citizen:::Fabian Andresen:798597:Male:35:4:2:Doer (action):Flyer(any)-1,Language-3,Steward-1
Citizen:::Malena Moine:767666:Female:40:5:1:Producer (head):Advocate-1,Steward-1,Admin-1,Trade(any)-1,Broker-1
Citizen:::Toby Hardin:8952B7:Male:30:3:4:Influencer (heart):Streetwise-1,Computer-1
Citizen:::Les Maillot:A6CB48:Male:42:6:4:Responder (heart):Advocate-1,JoT-1,Engineering-2,Comms-3
Citizen:::Dede Braun:583AA7:Female:43:6:2:Influencer (heart):Advocate-1,Gambler-1,Trade(any)-1,Streetwise-3,Computer-1
Citizen:::Elvis Powell:7ABA47:Male:34:4:1:Doer (action):Flyer(any)-1,Survival-1,Steward-1,Admin-1,Computer-1
Citizen:::Jarred Conte:4953B2:Male:40:5:4:Contemplator (head):Gambler-1,Carouse-1,Broker-1,Computer-1,Diplomat-1
Citizen:::Donnell Montagne:676884:Male:40:5:5:Doer (action):Engineering-1,Admin-1,Athletics-1,Trade(any)-1,Science(any)-1,Medic-1
Citizen:::Santo Verstraeten:C46F7A:Male:42:6:1:Doer (action):Advocate-1,Gambler-1,Drive(any)-1,Carouse-1
Citizen::Baron:Jaime Virág:7276AC:Male:35:4:2:Doer (action):Advocate-1,Engineering-1,Trade(any)-1,Broker-1,Medic-1
Citizen:::Stewart Vass:497696:Male:30:3:2:Shaper (head):Language-1,Comms-1,Trade(any)-1,Medic-1
Citizen:::Lezlie Miller:569659:Female:44:6:5:Doer (action):Engineering-1,Drive(any)-2,Streetwise-2
Citizen:::Krystina Britt:A58A35:Female:43:6:6:Responder (heart):Advocate-1,Survival-2,Carouse-1
Citizen:::Leisha Senechal:474836:Female:35:4:1:Responder (heart):Engineering-1,Admin-1,Carouse-1,Streetwise-1
Citizen:::Young François:95B973:Male:26:2:3:Responder (heart):JoT-1,Broker-1,Computer-1
Citizen:::Stacia Whitley:649C46:Female:26:2:3:Shaper (head):Flyer(any)-1,Steward-1
Citizen:::Casey Declercq:466796:Male:28:2:2:Responder (heart):JoT-1,Engineering-1,Diplomat-1
Citizen:::Fatimah Letellier:78A757:Female:36:4:5:Responder (heart):Advocate-1,Survival-1,Steward-1,Admin-1
Citizen:::Kyra Garrison:994768:Female:42:6:1:Mover (action):JoT-1,Engineering-1,Gambler-1,Drive(any)-1,Comms-1,Trade(any)-2
Citizen:::Jody Lemoine:736948:Male:28:2:1:Producer (head):Engineering-1,Steward-1,Broker-1
Citizen:::Denver Boone:789673:Male:27:2:5:Doer (action):Advocate-1,Engineering-1
Citizen:::Maegan Hinton:97489A:Female:22:1:1:Responder (heart):Engineering-1,Comms-1
Citizen:::Seymour Osborn:8AA375:Male:24:1:1:Influencer (heart):Steward-1
Citizen:::Jorge Otero:537563:Male:24:1:6:Influencer (heart):Advocate-1,Carouse-1
Citizen:::Wade Vera:7827C6:Male:24:1:5:Influencer (heart):JoT-1
Citizen:::Fatimah Ochoa:289866:Female:23:1:2:Responder (heart):Steward-1,Streetwise-1
Citizen:::Daniell Mays:6528A8:Female:36:4:1:Responder (heart):JoT-1,Advocate-1,Flyer(any)-1,Gambler-1,Survival-1
Citizen:::Ashlyn Strong:B75B77:Female:44:6:6:Influencer (heart):JoT-1,Gambler-1,Trade(any)-1,Streetwise-2,Broker-1
Citizen::Baron:Charley Jung:B7689C:Male:23:1:2:Doer (action):Athletics-1,Streetwise-1
Citizen:::Jerrie Pál:A47838:Female:44:6:3:Responder (heart):JoT-1,Survival-1,Admin-1,Athletics-1,Carouse-1,Streetwise-2
Citizen:::Corey Rouyer:35B48A:Male:38:5:2:Producer (head):Advocate-1,Carouse-1,Streetwise-1,Computer-2
Citizen:::Cristi Downs:288786:Female:31:3:4:Responder (heart):Carouse-2
Citizen:::Reiko Coste:89A956:Female:38:5:6:Influencer (heart):Drive(any)-2,Admin-1,Streetwise-1
Citizen:::Floria Whyte:9BC4A6:Female:24:1:3:Responder (heart):Flyer(any)-1,Medic-1
Citizen:::Dorthea Bruyere:57BA78:Female:39:5:6:Responder (heart):Advocate-2,Engineering-1,Flyer(any)-1,Steward-1,Streetwise-1
Citizen:::Fredric Åkesson:9B6357:Male:35:4:1:Contemplator (head):Advocate-1,JoT-1,Comms-1,Streetwise-1,Broker-1
Citizen:::Coralie Serre:9A8763:Female:28:2:1:Shaper (head):Gambler-1,Athletics-1,Streetwise-1
Guide::Baron:Neal Lott:97636C:Male:22:1:3:Responder (heart):Persuade-1,CbtR-1,GunCbt-1
Guide:::Shawanna Olive:A56486:Female:42:6:1:Doer (action):Art(any)-1,Survival-1,CbtR-1,GunCbt-1,Computer-1,Vehicle-1,Recon-1
Guide:::Raymond Fábián:7572A6:Male:44:6:2:Responder (heart):Advocate-1,Leader-2,CbtR-1,Trade(any)-1,Science(any)-1,GunCbt-1,Recon-1
Guide:::Stacey Thery:879785:Male:35:4:4:Doer (action):Advocate-1,CbtR-1,Liason-1
Guide:::Na Millet:355C58:Female:31:3:5:Responder (heart):JoT-1,CbtR-1,Computer-1
Guide:::Garfield Surname:692457:Male:43:6:3:Producer (head):Art(any)-1,Survival-1,CbtR-1,Computer-1,Vehicle-1
Guide:::Jamison Bergman:58A6B9:Male:30:3:1:Shaper (head):Art(any)-1,Persuade-1,CbtR-1,Trade(any)-1,Liason-1
Guide:::Layla Thys:652437:Female:39:5:5:Doer (action):Hunting-1,CbtR-1,GunCbt-1,Computer-1,Recon-3
Guide:::Tarsha Griffith:5254A3:Female:24:1:3:Responder (heart):CbtR-1,Computer-1
Guide:::Martin Maynard:37A985:Male:31:3:2:Doer (action):Persuade-1,CbtR-1,GunCbt-1
Guide:::Joye Mullen:954284:Female:39:5:3:Doer (action):Survival-1,Leader-1,Hunting-1,CbtR-1,Recon-1
Guide:::Corinna Wilcox:CA9836:Female:24:1:2:Responder (heart):CbtR-1
Guide::Knight:Tim Roche:56987B:Male:40:5:5:Contemplator (head):Survival-1,CbtR-1,GunCbt-1
Guide:::Nancee Nash:B37A9A:Female:24:1:5:Shaper (head):Hunting-1,CbtR-1
Guide:::Terry Duhamel:5C8695:Female:26:2:1:Doer (action):JoT-1,CbtR-1
Guide:::Loida Reid:677746:Female:34:4:1:Influencer (heart):Art(any)-1,Persuade-1,Survival-1,CbtR-1,Trade(any)-1,Recon-1
Guide:::Erin Armand:8A2668:Male:34:4:3:Contemplator (head):Survival-1,CbtR-1,Computer-1
Guide::Dame:Chieko McCarthy:48498B:Female:34:4:3:Responder (heart):JoT-1,Art(any)-1,CbtR-1
Guide::Dame:Kimberly Collin:9597BB:Female:22:1:3:Responder (heart):Persuade-1,CbtR-1
Guide::Baroness:Lanette Vigneron:98684C:Female:30:3:4:Doer (action):JoT-1,Persuade-1,CbtR-1,Vehicle-1
Guide:::Werner Garrison:598476:Male:34:4:2:Influencer (heart):Persuade-2,Hunting-1,CbtR-1,Vehicle-2
Guide:::Dwayne Simons:C39898:Male:31:3:5:Doer (action):Persuade-1,Leader-1,CbtR-1,GunCbt-1,Vehicle-1
Guide:::Johnie Roth:767783:Female:24:1:1:Doer (action):Survival-1,CbtR-1,Computer-1
Guide:::Rachelle Geffroy:B56778:Female:23:1:3:Responder (heart):Persuade-1,CbtR-1,Recon-1
Guide:::Evalyn Johnsen:489B86:Female:27:2:3:Doer (action):Persuade-1,Leader-1,CbtR-1,Science(any)-1
Guide:::Scottie Duchemin:87A576:Male:26:2:5:Responder (heart):JoT-1,Survival-1,Hunting-1,CbtR-1
Guide:::Roxy Monroe:6AD383:Female:42:6:2:Responder (heart):JoT-2,Persuade-1,Leader-1,CbtR-1,Recon-1
Guide:::Margarite Pearson:353597:Female:31:3:3:Responder (heart):JoT-1,Persuade-1,Leader-2,CbtR-1
Guide:::Amal Parsons:99558A:Female:28:2:3:Doer (action):Persuade-1,Hunting-1,CbtR-1
Guide::Knight:Michel Beaulieu:75B87B:Male:39:5:1:Doer (action):Leader-3,CbtR-1,Computer-1,Vehicle-1
Guide::Baron:Erick Davenport:897A4C:Male:26:2:4:Influencer (heart):CbtR-1,Vehicle-1
Guide:::Elisha Simonin:493468:Male:28:2:2:Shaper (head):CbtR-1,Trade(any)-1,Computer-1
Guide::Baroness:Cora Vallee:439BAC:Female:42:6:4:Responder (heart):JoT-1,Survival-2,CbtR-1,Science(any)-1,Liason-1
Guide:::Norene Szűcs:67A946:Female:24:1:2:Responder (heart):Survival-1,CbtR-1,Recon-1
Guide:::Carina York:656857:Female:28:2:4:Shaper (head):Leader-1,CbtR-1
Guide::Baroness:Jamie Saunders:B6A86C:Female:44:6:1:Responder (heart):Art(any)-1,Persuade-1,Survival-1,Leader-1,Hunting-1,CbtR-1,GunCbt-1
Guide:::Larraine Russell:B87985:Female:32:3:3:Doer (action):JoT-1,Survival-1,CbtR-1,Trade(any)-1
Guide:::Karima Graves:847B24:Female:34:4:5:Responder (heart):Persuade-1,Leader-1,CbtR-1,Trade(any)-1,Computer-1,Vehicle-1
Guide::Knight:Laverne Evans:3A578B:Male:43:6:2:Responder (heart):Art(any)-1,Persuade-1,Leader-1,CbtR-1,GunCbt-2
Guide:::Tristan Petty:3C688A:Male:24:1:2:Contemplator (head):JoT-1,CbtR-1,Vehicle-1
Guide:::Kelvin Snow:A557B5:Male:34:4:4:Mover (action):Advocate-1,Art(any)-1,Leader-2,CbtR-1
Guide:::Stacy Gallois:7C845A:Female:36:4:6:Responder (heart):Art(any)-1,Survival-2,CbtR-1,GunCbt-1
Guide:::Melania Turpin:777967:Female:36:4:2:Doer (action):Persuade-1,Leader-1,CbtR-1,GunCbt-1,Recon-1
Guide:::Val Guignard:686666:Male:32:3:4:Responder (heart):CbtR-1,Trade(any)-1,GunCbt-1,Vehicle-1
Guide:::Nicolas Myklebust:7A9742:Male:43:6:2:Influencer (heart):JoT-1,Persuade-1,Leader-2,Hunting-1,CbtR-1,GunCbt-1,Recon-1
Guide:::Chang Pittman:77A778:Female:39:5:5:Doer (action):CbtR-1,Trade(any)-1,Computer-1,Vehicle-1,Recon-1
Guide:::Arlyne Fulton:453539:Female:31:3:2:Doer (action):JoT-3,Leader-1,CbtR-1
Guide:::Gertude Dodson:655BB9:Female:24:1:3:Influencer (heart):Persuade-1,CbtR-1,Science(any)-1
Guide:::Jerald Göransson:39C84A:Male:43:6:2:Influencer (heart):JoT-2,CbtR-1,Trade(any)-1,GunCbt-1,Recon-1
Guide:::Lilla Da:68C9C6:Female:39:5:2:Influencer (heart):CbtR-1,Liason-2
Guide:::Martin Butler:397857:Male:42:6:5:Contemplator (head):JoT-2,CbtR-1,Trade(any)-1,Computer-1
Guide:::Loura Stafford:77A682:Female:35:4:3:Influencer (heart):CbtR-1,GunCbt-1,Computer-1,Vehicle-1,Recon-2
Guide:::Jung Legrand:6B77A8:Female:32:3:4:Doer (action):CbtR-1,Streetwise-1,Vehicle-1
Guide:::Sunshine Rosario:A5A85A:Female:24:1:4:Responder (heart):CbtR-1,GunCbt-1
Guide:::Shawnda Ek:474358:Female:40:5:2:Responder (heart):Survival-1,Leader-1,CbtR-1,Computer-1,Vehicle-1
Guide:::Eliseo Jacques:367886:Male:40:5:4:Responder (heart):JoT-1,CbtR-1,Trade(any)-1,Computer-1
Guide:::Essie Graham:4C7BB8:Female:44:6:5:Responder (heart):JoT-1,CbtR-1,Trade(any)-1,Liason-1,Vehicle-1
Guide:::Karmen Hamon:8A73A7:Female:40:5:3:Responder (heart):Leader-1,CbtR-1,Trade(any)-1,Vehicle-1,Recon-1
Guide::Baroness:Paul Walton:6B295C:Female:38:5:6:Doer (action):Survival-1,Leader-1,Hunting-1,CbtR-1,GunCbt-1,Vehicle-1
Guide:::Cherie Marais:B95577:Female:22:1:2:Contemplator (head):Persuade-1,CbtR-1
Guide:::Deja Máté:6B5A38:Female:35:4:3:Doer (action):Survival-1,Leader-1,CbtR-1,Trade(any)-1
Guide:::Usha Brunel:259AD6:Female:22:1:4:Responder (heart):CbtR-1
Guide:::Becky Ben:AA8A67:Female:32:3:3:Doer (action):JoT-1,CbtR-1
Guide:::Tamiko Samuelsson:989586:Female:43:6:3:Doer (action):JoT-1,CbtR-1,GunCbt-1
Guide:::Mercedez Rasmussen:5794BA:Female:24:1:4:Responder (heart):Hunting-1,CbtR-1,Computer-1
Guide::Dame:Allison Young:54649B:Female:23:1:1:Doer (action):CbtR-1,Liason-1
Guide:::Argentina Bardet:668866:Female:34:4:4:Responder (heart):Hunting-2,CbtR-1,Trade(any)-1
Guide:::Wendell Moi:57B987:Male:30:3:5:Contemplator (head):Survival-1,CbtR-1,GunCbt-1,Liason-2
Guide::Knight:Arturo Peres:79A94B:Male:43:6:4:Responder (heart):Persuade-1,Survival-1,CbtR-1,Trade(any)-2,GunCbt-1,Computer-1
Guide:::Ricky Arnesen:966798:Male:36:4:2:Responder (heart):Advocate-1,Art(any)-1,Leader-2,CbtR-1,Trade(any)-1
Guide::Baron:Josef Davies:5ACBAC:Male:34:4:5:Responder (heart):Persuade-1,CbtR-1,Science(any)-1,Vehicle-1,Recon-1
Guide:::Amada Bruyere:A6B252:Female:40:5:5:Producer (head):CbtR-1,Trade(any)-1,GunCbt-2,Vehicle-1
Guide:::Franklyn Drake:7BB695:Male:22:1:4:Contemplator (head):Survival-1,CbtR-1
Guide:::Devon Jung:485859:Female:31:3:1:Doer (action):Art(any)-1,Leader-2,CbtR-1,GunCbt-1
Guide:::Jody Caillet:5A2AA7:Male:31:3:6:Contemplator (head):Hunting-1,CbtR-1,Streetwise-1
Guide:::Lyla Jonasson:28A868:Female:32:3:6:Contemplator (head):Persuade-1,CbtR-1,Computer-1,Recon-1
Guide:::Christal Hatfield:6878A6:Female:27:2:2:Mover (action):Advocate-1,Survival-1,CbtR-1
Guide:::Candida Székely:5AD6C3:Female:39:5:4:Responder (heart):Persuade-1,Leader-1,CbtR-1,Computer-1,Recon-1
Guide:::Shanell Meunier:58877A:Female:30:3:1:Mover (action):Leader-1,CbtR-1,Trade(any)-1,Computer-1,Recon-1
Guide:::Rhoda Arias:52C7B9:Female:23:1:2:Mover (action):Art(any)-1,CbtR-1
Guide:::Don Jónás:533A45:Male:23:1:6:Responder (heart):JoT-1,Hunting-1,CbtR-1
Guide:::Kennith Hardouin:65AAB9:Male:24:1:1:Responder (heart):Art(any)-1,CbtR-1,Computer-1
Guide:::Maria Newman:6B437A:Male:44:6:3:Responder (heart):JoT-2,CbtR-1,Trade(any)-2,Computer-1
Guide:::Ryan Russell:58A8AA:Female:23:1:2:Mover (action):Advocate-1,Hunting-1,CbtR-1
Guide:::Dwayne Andersen:CB8686:Male:36:4:5:Responder (heart):Survival-1,Leader-2,CbtR-1
Guide:::Merlene Vignal:6B7387:Female:30:3:6:Responder (heart):Advocate-1,JoT-1,Hunting-1,CbtR-1,Computer-1
Guide:::Haydee Goossens:856995:Female:42:6:5:Responder (heart):Art(any)-1,CbtR-1,Trade(any)-1,Vehicle-2
Guide:::Galina Rivers:B58946:Female:22:1:4:Doer (action):Survival-1,CbtR-1
Guide:::Stefania Cohen:486569:Female:27:2:3:Contemplator (head):Leader-1,CbtR-1,GunCbt-2
Guide:::Leonia Hamelin:765389:Female:35:4:3:Responder (heart):Persuade-1,Hunting-2,CbtR-1,Streetwise-1,Computer-1
Guide:::Chase Flores:8688B8:Male:42:6:1:Responder (heart):JoT-1,Advocate-1,Persuade-1,Survival-1,CbtR-1,Vehicle-1
